age,weight_kg,height_m,bmi,bmi_calc,fat_percentage,water_intake_liters,lean_mass_kg,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,experience_level,sets,reps,cal_balance,difficulty_level_enc,intensity_of_burn_enc,gender_Male,workout_type_HIIT,workout_type_Strength,workout_type_Yoga,body_part_Arms,body_part_Back,body_part_Chest,body_part_Forearms,body_part_Legs,body_part_Shoulders
32,84.33,1.74,27.85,27.85374554102259,28.45389592185136,2.1,60.33482956910275,195.34,126.35,63.02,1.46,962.72,1.0,4.0,19.03,1247.28,2,3,True,False,False,True,True,False,False,False,False,False
29,121.23,2.0,30.31,30.3075,25.89281483291118,3.33,89.84014057806178,179.01,160.07,59.86,1.25,903.0,2.04,4.98,20.95,2430.0,0,2,False,False,False,True,False,False,False,False,False,True
33,64.49,1.63,24.27,24.27264857540743,22.674511856849705,2.69,49.86720730351762,185.92,120.19,73.86,1.57,2245.1,3.0,4.01,19.91,-442.0999999999999,0,0,True,True,False,False,False,False,False,False,True,False
32,74.13,1.76,23.93,23.931430785123965,24.36805630843466,1.52,56.065959858557385,191.96,145.33,65.93,1.15,827.31,1.99,3.98,23.89,1159.69,1,3,True,False,False,True,False,False,False,True,False,False
53,46.13,1.5,20.5,20.502222222222223,24.245785745448824,2.01,34.94541903562446,174.91,164.61,58.11,1.38,914.11,1.04,5.0,21.06,428.89,1,1,True,False,False,True,False,False,True,False,False,False
46,59.73,1.65,21.94,21.93939393939394,23.46457319606598,2.7,45.71461042998978,174.88,136.88,69.02,1.67,2386.26,2.99,4.03,21.07,-812.2600000000002,1,3,True,True,False,False,True,False,False,False,False,False
38,59.33,1.83,17.72,17.716265042252676,18.17478963836032,2.29,48.54689730756082,169.98,153.8,58.86,1.35,1296.0,2.0,4.99,25.05,353.0,1,2,True,False,False,False,False,True,False,False,False,False
18,48.82,1.52,21.13,21.130540166204987,24.23699391402382,1.58,36.98749957117357,186.2,135.4,55.77,0.96,634.18,1.01,4.01,14.9,497.8200000000001,2,3,True,False,False,True,True,False,False,False,False,False
36,59.59,1.78,18.81,18.807600050498674,22.919448604808995,2.21,45.932300576394326,183.59,120.98,60.04,0.84,553.39,1.0,4.01,20.02,1049.61,0,3,True,False,False,True,False,False,False,False,True,False
55,70.54,1.62,26.88,26.878524615150127,28.878120036343265,1.8,50.169374126363465,166.23,161.88,68.09,0.53,640.13,1.0,5.0,25.0,1471.87,0,1,True,True,False,False,False,True,False,False,False,False
55,86.69,1.77,27.67,27.67084809601328,26.43717196851418,2.8,63.771615620495055,175.7,156.61,61.14,0.99,951.19,2.01,4.01,21.05,1387.81,0,0,True,False,False,False,True,False,False,False,False,False
58,51.69,1.79,16.13,16.132455291657564,19.123150543213058,2.98,41.80524348421317,173.29,169.08,51.91,1.12,1352.74,1.0,4.01,23.04,152.26,0,0,False,True,False,False,True,False,False,False,False,False
51,48.81,1.77,15.58,15.579814229627502,16.307540650728594,3.51,40.850289408379375,198.94,154.38,74.07,1.48,975.91,1.0,4.0,16.0,512.09,0,0,True,False,False,True,False,False,False,False,True,False
22,61.76,1.52,26.73,26.73130193905817,23.711457786959848,2.7,47.1158036707736,169.24,166.3,60.84,1.83,2144.39,3.02,5.01,20.97,-207.38999999999987,0,3,True,False,True,False,False,False,False,True,False,False
49,55.38,1.6,21.63,21.6328125,21.591266031899025,2.68,43.42275687153432,196.04,139.78,60.96,1.89,2696.46,2.97,3.99,22.11,-997.46,1,3,False,True,False,False,False,False,True,False,False,False
56,122.07,1.88,34.54,34.53768673607968,35.0,3.59,79.3455,165.08,134.27,57.88,1.12,986.5,1.01,4.98,18.88,2127.5,1,3,True,False,False,False,False,True,False,False,False,False
23,79.31,1.73,26.5,26.49938187042668,27.99586288268801,1.52,57.10648114774015,192.04,155.64,56.06,1.46,1925.59,1.99,4.01,25.06,200.41000000000008,2,0,False,True,False,False,False,False,False,False,True,False
38,61.49,1.66,22.31,22.31455944258964,21.1641633369954,1.71,48.47615596408153,162.35,166.55,62.94,0.93,921.54,1.01,5.0,25.02,778.46,0,0,True,False,True,False,False,False,False,False,False,False
59,41.14,1.65,15.11,15.111111111111112,19.5595514518067,2.18,33.093200532726726,171.94,131.47,59.19,1.23,811.06,1.0,5.01,16.98,446.94000000000005,1,1,False,False,False,True,True,False,False,False,False,False
50,49.82,1.61,19.22,19.21993750241117,21.15121911307765,2.89,39.28246263786472,190.29,129.24,55.05,1.36,896.78,1.0,5.01,16.01,365.22,0,2,False,False,False,True,False,True,False,False,False,False
39,57.36,1.71,19.62,19.61629219246948,20.46908792402956,2.7,45.61893116677664,168.08,142.9,60.98,1.87,1457.48,2.99,5.02,20.97,277.52,0,1,False,False,False,True,False,True,False,False,False,False
32,46.09,1.89,12.9,12.902774278435656,16.391027432006762,2.89,38.535375456588085,193.06,144.39,50.03,1.45,1044.0,2.0,3.99,24.07,394.0,1,1,True,False,False,True,False,False,False,False,False,False
57,108.85,1.91,29.84,29.83744963131493,28.64542291177429,2.19,77.66945716053368,198.0,155.8,55.93,1.5,1983.3,2.02,5.02,16.0,722.7,1,2,True,True,False,False,False,False,False,False,True,False
57,75.84,1.67,27.19,27.193517157302164,25.35652470365937,1.79,56.60961166474474,185.93,152.89,65.16,1.05,1007.16,1.99,5.01,14.98,1136.84,0,3,True,False,False,False,False,False,True,False,False,False
50,56.07,1.6,21.9,21.90234375,27.76520521079724,2.7,40.50204943830599,195.96,139.98,60.78,1.88,1467.53,3.01,4.01,21.99,267.47,1,3,False,False,False,True,False,False,False,False,False,True
39,76.94,1.92,20.87,20.87131076388889,24.905416833904976,3.71,57.77777228799352,178.78,137.0,67.91,1.13,811.57,1.97,4.99,22.91,1475.4299999999998,1,3,False,False,False,True,False,False,False,False,False,False
23,60.61,1.59,23.97,23.974526324116923,26.55356371904741,2.69,44.51588502988536,190.69,123.29,52.1,1.8,2570.04,2.98,5.0,23.88,-953.04,1,2,True,True,False,False,False,False,False,False,False,True
47,97.6,1.9,27.04,27.036011080332408,28.45905960557885,2.99,69.82395782495503,199.08,147.73,63.97,0.75,741.15,1.0,4.98,17.07,1875.85,1,1,True,False,True,False,False,False,False,False,True,False
49,51.05,1.69,17.87,17.87402401876685,22.160844204374545,3.01,39.73688903366679,161.86,156.53,60.02,1.32,870.41,1.0,5.0,20.95,561.59,2,2,True,False,False,True,False,False,False,False,False,True
48,128.37,1.61,49.52,49.52355233208595,35.0,2.9,83.4405,192.92,166.93,62.04,1.06,1144.8,2.0,5.0,23.98,2308.2,2,3,True,False,True,False,False,False,False,True,False,False
40,44.1,1.77,14.08,14.07641482332663,15.062744977667531,1.62,37.45732946484862,182.1,165.05,58.15,1.19,1175.96,1.0,3.0,12.03,3.039999999999964,1,0,False,False,True,False,False,False,False,False,False,False
45,52.36,1.88,14.81,14.814395654142146,14.04663679462639,2.9,45.00518097433362,194.12,153.28,71.1,1.07,1413.58,2.01,5.0,15.11,288.4200000000001,1,0,False,True,False,False,False,False,False,True,False,False
19,76.05,1.77,24.27,24.27463372594082,26.302497501164986,2.0,56.04695065036403,197.08,132.99,52.97,1.42,1532.32,1.99,4.01,15.92,532.6800000000001,1,2,True,False,True,False,False,False,True,False,False,False
35,47.75,1.68,16.92,16.918225623582767,20.16362568976236,1.61,38.12186873313848,193.81,143.69,56.07,1.22,1075.55,1.02,4.98,22.15,192.45000000000005,0,0,False,False,False,False,False,False,False,False,False,False
38,101.99,1.94,27.1,27.099054097141035,27.19967077493434,2.39,74.24905577664445,192.17,133.24,50.11,0.89,587.4,1.0,5.01,22.02,2112.6,0,3,False,False,False,True,False,True,False,False,False,False
31,86.24,1.6,33.69,33.68749999999999,35.0,3.49,56.056,176.08,144.92,60.21,2.0,2851.2,2.96,4.0,21.92,-311.1999999999998,0,1,False,True,False,False,False,False,False,False,False,False
22,70.57,1.77,22.53,22.525455648121543,24.417063017665548,1.8,53.33887862843341,196.97,158.01,56.07,1.5,1317.6,1.0,4.0,18.92,820.4000000000001,0,1,False,False,False,False,False,False,False,False,False,False
30,77.23,1.77,24.65,24.65128156021577,24.2018822785929,2.63,58.5388863162427,166.11,129.93,61.91,1.41,1016.89,2.02,5.0,14.94,1134.11,1,2,False,False,False,True,False,False,False,True,False,False
42,45.09,1.6,17.61,17.613281249999996,23.57879259529199,2.61,34.45832241878285,165.88,163.22,64.05,1.32,1268.26,2.01,3.02,12.02,31.74000000000001,1,0,False,False,False,False,False,False,False,False,False,True
41,81.32,1.87,23.25,23.25488289627956,24.425590375940928,3.5,61.45710990628483,166.85,128.54,58.93,1.87,2669.99,2.98,5.0,19.1,-504.9899999999998,0,1,False,True,False,False,False,False,False,False,True,False
52,105.02,1.99,26.52,26.519532335042044,27.872821484426847,2.0,75.74796287705492,186.99,130.03,67.03,0.93,817.66,1.0,4.99,23.07,1718.34,1,3,True,False,False,False,False,False,True,False,False,False
36,73.46,1.76,23.72,23.71513429752066,27.512982951891463,1.9,53.24896272354053,191.76,121.48,52.01,1.22,879.13,2.01,3.99,17.98,1267.87,1,0,False,False,False,True,False,False,False,False,False,False
38,58.99,1.93,15.84,15.836666756154528,16.444944404035745,3.71,49.28912729605931,165.11,135.71,57.95,1.35,1456.78,1.99,4.99,22.98,232.22000000000003,1,0,True,False,True,False,False,True,False,False,False,False
22,86.85,1.91,23.81,23.80691318768674,25.229482337918057,3.49,64.93819458951816,163.79,129.08,58.0,1.88,1465.27,2.99,4.0,24.01,967.73,2,1,False,False,False,True,True,False,False,False,False,False
21,89.27,1.6,34.87,34.87109374999999,34.950296270123324,3.49,58.0698705196609,198.13,121.48,66.95,1.71,1779.77,3.01,4.01,19.01,634.23,0,0,True,False,False,False,False,False,False,True,False,False
42,57.48,1.57,23.32,23.319404438313924,25.15392984369169,2.7,43.021521125846014,166.99,122.14,52.26,1.83,1427.4,3.0,4.99,16.19,255.5999999999999,2,0,True,False,False,True,False,False,False,False,True,False
44,59.04,1.51,25.89,25.89360115784396,28.224476533187666,1.86,42.376269054806,169.22,142.49,64.93,1.15,1243.04,2.01,4.0,24.98,364.96,0,0,False,False,True,False,False,False,False,False,False,True
51,86.0,1.8,26.54,26.54320987654321,29.21606896689808,3.5,60.87418068846765,190.0,136.18,66.07,1.7,1985.94,2.98,5.01,20.92,416.06,0,3,False,False,True,False,False,True,False,False,False,False
36,76.44,1.77,24.4,24.39911902709949,25.57677499387323,2.09,56.8891131946833,179.89,128.08,56.93,1.36,1793.7,1.99,4.99,17.01,168.29999999999995,1,2,False,True,False,False,False,False,False,False,True,False
31,53.08,1.76,17.14,17.135847107438018,21.673249961479044,1.79,41.57583892044692,171.81,132.59,69.19,1.21,1161.6,2.0,4.02,24.04,383.4000000000001,1,3,True,False,False,False,False,False,False,False,False,True
45,108.62,1.64,40.39,40.38518738845926,35.0,3.39,70.60300000000001,184.96,169.39,62.89,1.4,1386.0,1.0,4.0,19.03,1610.0,0,3,True,False,True,False,False,False,True,False,False,False
52,94.04,1.95,24.73,24.7310979618672,27.694372700593,3.5,67.99621191236234,177.02,138.02,50.06,0.88,1065.77,1.01,4.01,18.97,1476.23,2,3,False,True,False,False,True,False,False,False,False,False
29,60.26,1.55,25.08,25.08220603537981,25.492548579175125,1.59,44.89819022618907,171.71,119.26,51.96,1.3,1716.0,2.0,4.0,24.92,-129.0,1,3,False,True,False,False,True,False,False,False,False,False
20,100.38,1.84,29.65,29.64910207939508,32.0444410915968,3.29,68.21379003225512,181.11,131.63,49.99,1.31,1298.08,1.01,4.01,20.03,1378.92,1,3,False,False,True,False,False,False,False,True,False,False
28,87.41,1.86,25.27,25.26592669672794,27.503049695718595,3.5,63.36958426097237,176.86,123.28,71.98,1.52,1579.58,2.99,4.02,16.05,778.4200000000001,0,3,False,False,False,False,False,True,False,False,False,False
31,84.31,1.74,27.85,27.84713964856652,30.83901313512696,2.1,58.30962802577447,195.18,127.09,63.22,1.45,1436.8,1.01,4.0,18.95,923.2,0,3,False,False,True,False,False,False,True,False,False,False
30,48.74,1.51,21.38,21.37625542739353,25.24861104494097,1.99,36.43382697669578,194.68,130.93,60.18,1.47,1292.42,1.0,3.0,12.03,14.579999999999927,1,0,False,False,False,False,False,False,False,True,False,False
26,110.74,1.9,30.68,30.67590027700831,33.153322729012665,2.2,74.02601040989138,191.05,167.32,56.67,1.03,1018.77,1.0,5.01,19.13,1849.23,2,3,False,False,True,False,False,False,False,True,False,False
31,84.22,1.74,27.82,27.8174131325142,28.970297857336003,2.09,59.821215144551616,194.87,127.31,63.1,1.45,1754.5,1.0,4.01,18.97,574.5,0,3,False,True,False,False,False,False,False,False,False,False
23,44.19,1.62,16.84,16.83813443072702,21.87566778349083,2.7,34.5231424064754,195.85,122.12,57.93,0.57,689.07,1.0,3.99,23.99,365.93,1,1,True,True,False,False,False,False,True,False,False,False
49,70.3,1.67,25.21,25.20707088816379,24.32365811741768,1.79,53.20046834345537,185.98,165.71,49.7,0.94,1137.4,1.0,4.02,16.96,787.5999999999999,0,2,False,True,False,False,False,False,False,False,False,False
28,85.11,1.79,26.56,26.56284135950813,27.772721291058048,2.31,61.47263690918049,181.98,138.64,54.73,1.35,1777.54,1.97,5.0,15.97,543.46,2,1,True,True,False,False,False,True,False,False,False,False
21,61.58,1.52,26.65,26.65339335180056,26.103971435941105,2.72,45.505174389747474,169.11,166.09,60.95,1.83,2144.39,3.02,5.02,21.03,-365.3899999999999,2,3,False,False,True,False,False,False,False,False,False,False
25,40.94,1.67,14.68,14.679622790347448,17.719549964688245,2.4,33.68561624445663,185.72,138.49,71.33,1.02,733.79,1.99,5.0,21.9,173.21000000000004,2,3,True,False,False,True,False,False,False,False,False,True
50,48.56,1.77,15.5,15.500015959653997,15.487096150913986,3.49,41.03946610911617,198.76,154.91,74.08,1.47,1293.6,1.0,4.0,16.1,-11.599999999999907,1,0,True,False,False,False,False,False,False,False,False,True
22,57.48,1.71,19.66,19.65733046065456,19.465692660719107,3.39,46.29111985861866,179.23,148.8,57.88,1.14,820.8,2.0,4.01,22.0,901.2,2,1,True,False,False,True,False,False,False,True,False,False
49,60.97,1.87,17.44,17.43544282078412,23.131251290830225,3.0,46.86687608798081,180.17,130.61,61.04,1.15,826.62,1.98,4.0,24.95,763.38,1,0,True,False,False,True,False,True,False,False,False,False
46,109.01,1.64,40.53,40.530190362879246,35.0,3.4,70.85650000000001,184.81,169.21,62.7,1.4,1234.24,1.02,4.01,19.04,1607.76,0,3,True,False,False,False,False,False,False,False,True,False
23,116.79,1.79,36.45,36.45017321556756,35.0,3.41,75.91350000000001,178.26,127.23,68.9,1.0,957.6,1.97,5.0,17.05,1973.4,0,1,True,False,False,False,False,True,False,False,False,False
51,48.78,1.77,15.57,15.57023843723068,17.493005125489216,3.48,40.24691209978637,198.81,154.9,73.94,1.46,961.85,1.0,4.0,16.06,299.15,1,0,True,False,False,True,False,True,False,False,False,False
32,67.93,1.92,18.43,18.42719184027778,21.81795731119933,3.49,53.1090615985023,167.5,165.05,53.67,1.44,1425.6,1.0,3.98,15.0,505.4000000000001,0,3,True,False,True,False,True,False,False,False,False,False
18,72.3,1.75,23.61,23.60816326530612,26.521335789744164,1.71,53.12507422401497,168.99,140.32,63.95,1.2,864.0,2.0,5.01,22.06,1183.0,2,0,False,False,False,True,True,False,False,False,False,False
43,54.42,1.72,18.4,18.395078420767984,23.161699668619423,2.31,41.81540304033731,172.78,159.71,71.18,1.02,1348.64,2.02,4.01,22.0,27.3599999999999,0,0,False,True,False,False,False,True,False,False,False,False
34,53.6,1.52,23.2,23.1994459833795,29.764439562461096,2.2,37.64626039452085,189.8,132.13,59.79,1.14,753.08,1.01,4.99,24.93,920.92,2,1,False,False,False,True,False,False,True,False,False,False
28,55.86,1.5,24.83,24.826666666666668,26.6656669866255,2.71,40.964558421271,192.87,128.08,56.21,1.94,2774.2,3.0,5.01,19.98,-1110.1999999999998,2,0,False,True,False,False,False,False,False,False,False,True
40,56.65,1.78,17.88,17.87968690821866,21.919897070219648,2.71,44.232378309720566,198.35,153.41,56.91,1.78,2082.6,3.0,3.99,18.06,-554.5999999999999,2,0,True,False,True,False,False,False,False,False,False,True
51,50.02,1.78,15.79,15.787148087362707,21.189398021809364,2.31,39.42106310949096,169.9,132.22,66.58,0.85,1026.63,1.0,4.0,25.07,340.3699999999999,0,2,False,True,False,False,True,False,False,False,False,False
40,66.86,1.69,23.41,23.409544483736568,24.98047151589916,3.4,50.15805674446982,186.95,142.11,67.96,0.77,507.28,1.0,5.0,22.08,1213.72,0,2,False,False,False,True,True,False,False,False,False,False
39,72.14,1.6,28.18,28.1796875,28.89200445177726,1.88,51.29730798848788,173.14,130.3,67.03,0.87,573.68,1.0,4.0,18.08,1370.3200000000002,0,2,True,False,False,True,False,False,False,False,False,False
43,69.37,1.75,22.65,22.65142857142857,29.18422975150993,2.09,49.12489982137756,192.31,155.03,68.93,1.03,679.18,1.0,4.0,18.98,1271.8200000000002,1,2,False,False,False,True,False,False,False,False,False,True
25,74.05,1.66,26.87,26.872550442734795,26.782571691431738,2.19,54.2175056624948,177.01,124.8,71.78,0.91,799.34,1.0,4.0,14.96,1233.66,2,0,False,False,False,False,False,False,False,False,True,False
50,109.44,1.78,34.54,34.54109329630097,35.0,3.3,71.136,181.71,156.79,64.02,0.54,652.81,1.0,5.0,19.17,2205.19,2,1,True,True,False,False,True,False,False,False,False,False
45,60.19,1.68,21.33,21.325821995464857,24.318119935022096,2.51,45.5529236111102,165.2,147.23,62.09,1.16,1253.84,2.01,4.0,23.01,324.1600000000001,0,2,False,False,True,False,False,False,False,False,False,False
19,55.0,1.6,21.48,21.484375,26.646534667443163,3.21,40.34440593290626,171.99,168.31,66.77,1.12,1073.41,1.98,4.98,24.99,582.5899999999999,1,3,False,False,False,False,False,True,False,False,False,False
41,48.48,1.5,21.55,21.546666666666667,17.83528273948745,1.49,39.83345492789648,173.32,130.67,63.14,1.15,1516.74,1.99,3.97,19.92,-283.74,1,3,True,True,False,False,False,False,False,True,False,False
28,86.07,1.65,31.61,31.614325068870524,34.43070922440004,3.49,56.43548857055888,183.29,128.02,71.1,1.66,1293.8,2.99,5.01,17.1,1056.2,2,1,True,False,False,True,True,False,False,False,False,False
29,121.88,2.0,30.47,30.47,30.755784116678274,3.32,84.39485031859252,178.86,160.02,59.89,1.24,892.06,1.99,4.99,20.91,2375.94,1,2,False,False,False,True,False,False,False,True,False,False
38,61.16,1.64,22.74,22.73944080904224,23.124011311766985,3.2,47.01735468172331,194.79,127.19,53.96,0.95,837.52,1.02,5.02,20.03,842.48,1,1,True,False,False,False,False,False,False,False,False,True
19,56.9,1.87,16.27,16.27155480568503,21.70953490008243,3.67,44.5472746418531,178.17,138.12,69.93,0.62,545.1,1.0,4.0,18.94,1094.9,0,0,True,False,False,False,True,False,False,False,False,False
47,62.16,1.54,26.21,26.21015348288076,31.053067819704,2.71,42.85741304327199,189.67,131.19,61.39,1.95,2797.08,3.04,3.99,17.08,-934.08,0,2,False,True,False,False,False,False,False,False,False,False
54,83.77,1.86,24.21,24.21378194010868,27.53436243104433,3.51,60.70446459151417,168.19,141.9,55.99,1.54,1200.28,2.99,4.99,14.97,1300.72,0,1,False,False,False,True,False,False,False,False,False,True
31,63.39,1.8,19.56,19.564814814814813,22.70125690224533,2.62,48.999673249666685,165.81,156.46,65.88,0.59,518.26,1.0,4.01,22.22,1240.74,2,1,True,False,False,False,False,False,False,False,False,False
29,87.73,1.93,23.55,23.552310129130984,26.96373033660896,3.51,64.07471937569296,185.73,142.89,65.78,1.87,1943.3,2.99,4.01,21.99,701.7,0,3,False,False,False,False,False,False,False,False,False,True
46,89.79,1.84,26.52,26.521148393194707,28.232971631065062,3.6,64.43961477246668,168.22,159.02,65.03,1.45,1914.0,2.0,5.0,21.0,367.0,2,3,True,True,False,False,False,False,False,False,False,True
56,80.95,1.86,23.4,23.398658804486065,26.71281667791624,3.49,59.325974899226814,161.8,144.97,69.94,1.81,1880.95,2.99,5.0,20.96,346.04999999999995,0,1,False,False,False,False,False,True,False,False,False,False
